order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,date,time_order
1249,76,883,155,1,cash,03/25/2017 2:01,25/03/2017,2:01 AM
1250,24,861,420,3,debit,03/06/2017 23:01,06/03/2017,11:01 PM
1251,50,959,386,2,cash,03/30/2017 19:44,30/03/2017,7:44 PM
1252,95,995,504,3,cash,03/26/2017 2:36,26/03/2017,2:36 AM
1253,52,784,146,1,cash,03/26/2017 6:08,26/03/2017,6:08 AM
1254,68,930,272,2,debit,03/15/2017 20:51,15/03/2017,8:51 PM
1255,11,753,368,2,cash,03/04/2017 19:53,04/03/2017,7:53 PM
1256,95,972,168,1,cash,03/04/2017 1:25,04/03/2017,1:25 AM
1257,6,942,935,5,credit_card,03/12/2017 19:49,12/03/2017,7:49 PM
1258,70,934,173,1,credit_card,03/07/2017 13:25,07/03/2017,1:25 PM
1259,38,725,190,1,debit,03/15/2017 9:57,15/03/2017,9:57 AM
1260,78,775,77175,3,credit_card,03/27/2017 9:27,27/03/2017,9:27 AM
1261,69,819,262,2,credit_card,03/01/2017 8:23,01/03/2017,8:23 AM
1262,73,791,330,2,debit,03/25/2017 17:44,25/03/2017,5:44 PM
1263,5,791,142,1,credit_card,03/03/2017 4:12,03/03/2017,4:12 AM
1264,56,941,234,2,debit,03/21/2017 12:02,21/03/2017,12:02 PM
1265,57,715,294,2,debit,03/01/2017 2:31,01/03/2017,2:31 AM
1266,30,971,153,1,credit_card,03/02/2017 10:05,02/03/2017,10:05 AM
1267,22,718,146,1,cash,03/11/2017 10:34,11/03/2017,10:34 AM
1268,80,798,290,2,credit_card,03/01/2017 0:19,01/03/2017,12:19 AM
1269,59,771,356,2,debit,03/11/2017 12:45,11/03/2017,12:45 PM
1270,67,992,524,4,credit_card,03/12/2017 11:43,12/03/2017,11:43 AM
1271,57,743,294,2,cash,03/01/2017 5:37,01/03/2017,5:37 AM
1272,36,824,260,2,cash,03/05/2017 8:29,05/03/2017,8:29 AM
1273,99,977,195,1,credit_card,03/03/2017 20:19,03/03/2017,8:19 PM
1274,20,809,254,2,debit,03/20/2017 0:14,20/03/2017,12:14 AM
1275,32,861,101,1,credit_card,03/26/2017 4:34,26/03/2017,4:34 AM
1276,54,946,133,1,debit,03/04/2017 16:36,04/03/2017,4:36 PM
1277,2,818,94,1,credit_card,03/09/2017 3:36,09/03/2017,3:36 AM
1278,70,714,173,1,cash,03/18/2017 6:53,18/03/2017,6:53 AM
1279,70,766,346,2,credit_card,03/15/2017 20:05,15/03/2017,8:05 PM
1280,92,871,180,2,cash,03/26/2017 16:56,26/03/2017,4:56 PM
1281,57,980,147,1,credit_card,03/04/2017 19:29,04/03/2017,7:29 PM
1282,82,871,177,1,cash,03/26/2017 23:37,26/03/2017,11:37 PM
1283,99,936,195,1,debit,03/07/2017 20:24,07/03/2017,8:24 PM
1284,32,909,202,2,debit,03/01/2017 21:33,01/03/2017,9:33 PM
1285,98,981,266,2,cash,03/27/2017 10:59,27/03/2017,10:59 AM
1286,88,941,528,3,cash,03/28/2017 19:23,28/03/2017,7:23 PM
1287,91,774,160,1,debit,03/20/2017 1:49,20/03/2017,1:49 AM
1288,93,959,114,1,cash,03/07/2017 2:17,07/03/2017,2:17 AM
1289,32,901,101,1,cash,03/27/2017 17:51,27/03/2017,5:51 PM
1290,63,895,272,2,cash,03/22/2017 23:13,22/03/2017,11:13 PM
1291,1,711,316,2,cash,03/07/2017 20:01,07/03/2017,8:01 PM
1292,18,945,468,3,credit_card,03/13/2017 14:18,13/03/2017,2:18 PM
1293,81,727,177,1,cash,03/16/2017 7:46,16/03/2017,7:46 AM
1294,29,993,326,2,credit_card,03/01/2017 16:56,01/03/2017,4:56 PM
1295,96,991,153,1,credit_card,03/06/2017 12:44,06/03/2017,12:44 PM
1296,15,983,153,1,debit,03/16/2017 23:41,16/03/2017,11:41 PM
1297,19,707,163,1,credit_card,03/29/2017 23:20,29/03/2017,11:20 PM
1298,62,852,160,1,debit,03/06/2017 7:33,06/03/2017,7:33 AM
1299,31,858,516,4,cash,03/01/2017 6:17,01/03/2017,6:17 AM
1300,81,965,354,2,credit_card,03/09/2017 23:25,09/03/2017,11:25 PM
1301,14,743,116,1,debit,03/22/2017 19:05,22/03/2017,7:05 PM
1302,73,873,165,1,debit,03/08/2017 17:51,08/03/2017,5:51 PM
1303,30,948,459,3,debit,03/12/2017 7:04,12/03/2017,7:04 AM
1304,39,783,268,2,cash,03/13/2017 6:40,13/03/2017,6:40 AM
1305,51,931,187,1,debit,03/12/2017 10:37,12/03/2017,10:37 AM
1306,76,987,465,3,cash,03/30/2017 6:51,30/03/2017,6:51 AM
1307,52,809,584,4,cash,03/22/2017 17:40,22/03/2017,5:40 PM
1308,85,957,344,2,cash,03/16/2017 3:39,16/03/2017,3:39 AM
1309,24,940,420,3,credit_card,03/24/2017 0:53,24/03/2017,12:53 AM
1310,23,940,312,2,debit,03/08/2017 2:51,08/03/2017,2:51 AM
1311,72,894,160,1,debit,03/18/2017 8:35,18/03/2017,8:35 AM
1312,66,984,322,2,credit_card,03/25/2017 8:32,25/03/2017,8:32 AM
1313,82,927,531,3,credit_card,03/20/2017 8:32,20/03/2017,8:32 AM
1314,29,827,163,1,cash,03/25/2017 17:39,25/03/2017,5:39 PM
1315,89,741,588,3,cash,03/19/2017 11:00,19/03/2017,11:00 AM
1316,86,763,260,2,cash,03/06/2017 1:32,06/03/2017,1:32 AM
1317,80,968,145,1,debit,03/02/2017 7:51,02/03/2017,7:51 AM
1318,18,852,312,2,cash,03/23/2017 8:41,23/03/2017,8:41 AM
1319,94,958,402,3,cash,03/09/2017 19:36,09/03/2017,7:36 PM
1320,49,763,258,2,debit,03/05/2017 22:21,05/03/2017,10:21 PM
1321,6,871,187,1,cash,03/28/2017 14:52,28/03/2017,2:52 PM
1322,53,971,224,2,cash,03/22/2017 18:23,22/03/2017,6:23 PM
1323,48,767,351,3,cash,03/14/2017 4:11,14/03/2017,4:11 AM
1324,91,788,320,2,credit_card,03/29/2017 11:22,29/03/2017,11:22 AM
1325,14,838,116,1,cash,03/13/2017 8:08,13/03/2017,8:08 AM
1326,61,835,316,2,credit_card,03/14/2017 6:57,14/03/2017,6:57 AM
1327,9,944,354,3,credit_card,03/17/2017 15:46,17/03/2017,3:46 PM
1328,11,716,368,2,cash,03/29/2017 17:56,29/03/2017,5:56 PM
1329,26,736,704,4,debit,03/05/2017 23:22,05/03/2017,11:22 PM
1330,27,709,338,2,debit,03/19/2017 2:42,19/03/2017,2:42 AM
1331,97,706,162,1,cash,03/18/2017 22:24,18/03/2017,10:24 PM
1332,13,788,320,2,credit_card,03/10/2017 6:28,10/03/2017,6:28 AM
1333,19,829,163,1,cash,03/13/2017 1:42,13/03/2017,1:42 AM
1334,79,844,181,1,credit_card,03/07/2017 3:19,07/03/2017,3:19 AM
1335,13,764,160,1,cash,03/17/2017 14:42,17/03/2017,2:42 PM
1336,34,733,244,2,cash,03/22/2017 17:32,22/03/2017,5:32 PM
1337,54,811,133,1,cash,03/24/2017 20:50,24/03/2017,8:50 PM
1338,62,705,480,3,debit,03/18/2017 7:30,18/03/2017,7:30 AM
1339,87,777,149,1,cash,03/17/2017 2:43,17/03/2017,2:43 AM
1340,83,747,387,3,cash,03/24/2017 15:13,24/03/2017,3:13 PM
1341,32,808,202,2,credit_card,03/01/2017 14:33,01/03/2017,2:33 PM
1342,32,967,202,2,cash,03/09/2017 14:53,09/03/2017,2:53 PM
1343,84,821,459,3,debit,03/18/2017 6:35,18/03/2017,6:35 AM
1344,39,953,402,3,credit_card,03/08/2017 20:11,08/03/2017,8:11 PM
1345,33,897,519,3,cash,03/07/2017 21:57,07/03/2017,9:57 PM
1346,69,914,262,2,credit_card,03/26/2017 11:50,26/03/2017,11:50 AM
1347,100,764,444,4,cash,03/20/2017 1:51,20/03/2017,1:51 AM
1348,86,943,130,1,credit_card,03/09/2017 22:27,09/03/2017,10:27 PM
1349,13,784,480,3,credit_card,03/23/2017 4:41,23/03/2017,4:41 AM
1350,59,761,356,2,cash,03/04/2017 23:12,04/03/2017,11:12 PM
1351,59,843,178,1,cash,03/02/2017 3:12,02/03/2017,3:12 AM
1352,72,757,320,2,cash,03/15/2017 15:38,15/03/2017,3:38 PM
1353,86,716,390,3,debit,03/15/2017 23:17,15/03/2017,11:17 PM
1354,50,700,579,3,cash,03/07/2017 18:00,07/03/2017,6:00 PM
1355,83,755,129,1,debit,03/29/2017 0:02,29/03/2017,12:02 AM
1356,20,980,381,3,cash,03/17/2017 12:30,17/03/2017,12:30 PM
1357,22,770,292,2,cash,03/19/2017 17:50,19/03/2017,5:50 PM
1358,33,848,519,3,cash,03/29/2017 23:33,29/03/2017,11:33 PM
1359,3,728,148,1,cash,03/16/2017 10:51,16/03/2017,10:51 AM
1360,67,872,131,1,cash,03/03/2017 12:26,03/03/2017,12:26 PM
1361,27,920,338,2,credit_card,03/26/2017 12:23,26/03/2017,12:23 PM
1362,38,846,570,3,cash,03/21/2017 19:25,21/03/2017,7:25 PM
1363,42,607,704000,2000,credit_card,03/15/2017 4:00,15/03/2017,4:00 AM
1364,88,942,176,1,credit_card,03/18/2017 13:52,18/03/2017,1:52 PM
1365,42,797,1760,5,cash,03/10/2017 6:28,10/03/2017,6:28 AM
1366,20,790,254,2,debit,03/08/2017 0:05,08/03/2017,12:05 AM
1367,59,977,178,1,cash,03/07/2017 20:41,07/03/2017,8:41 PM
1368,42,926,1408,4,cash,03/13/2017 2:38,13/03/2017,2:38 AM
1369,97,943,486,3,credit_card,03/01/2017 13:31,01/03/2017,1:31 PM
1370,66,979,161,1,cash,03/27/2017 12:37,27/03/2017,12:37 PM
1371,97,919,162,1,credit_card,03/02/2017 18:31,02/03/2017,6:31 PM
1372,72,707,480,3,cash,03/05/2017 1:01,05/03/2017,1:01 AM
1373,83,884,129,1,debit,03/02/2017 9:41,02/03/2017,9:41 AM
1374,65,880,308,2,debit,03/21/2017 4:44,21/03/2017,4:44 AM
1375,97,789,486,3,cash,03/11/2017 4:54,11/03/2017,4:54 AM
1376,71,924,328,2,credit_card,03/02/2017 21:04,02/03/2017,9:04 PM
1377,53,778,112,1,debit,03/14/2017 12:39,14/03/2017,12:39 PM
1378,1,889,158,1,debit,03/27/2017 19:10,27/03/2017,7:10 PM
1379,17,852,528,3,credit_card,03/05/2017 23:15,05/03/2017,11:15 PM
1380,53,913,112,1,credit_card,03/19/2017 2:56,19/03/2017,2:56 AM
1381,49,967,129,1,cash,03/06/2017 20:21,06/03/2017,8:21 PM
1382,8,996,132,1,cash,03/23/2017 17:01,23/03/2017,5:01 PM
1383,69,751,262,2,debit,03/07/2017 17:18,07/03/2017,5:18 PM
1384,27,819,338,2,credit_card,03/16/2017 22:02,16/03/2017,10:02 PM
1385,78,867,25725,1,cash,03/17/2017 16:38,17/03/2017,4:38 PM
1386,5,863,568,4,credit_card,03/26/2017 22:26,26/03/2017,10:26 PM
1387,38,981,190,1,credit_card,03/02/2017 7:24,02/03/2017,7:24 AM
1388,97,969,162,1,credit_card,03/29/2017 23:52,29/03/2017,11:52 PM
1389,63,738,272,2,debit,03/27/2017 20:49,27/03/2017,8:49 PM
1390,56,868,234,2,cash,03/27/2017 7:34,27/03/2017,7:34 AM
1391,15,935,153,1,credit_card,03/02/2017 3:23,02/03/2017,3:23 AM
1392,62,811,480,3,credit_card,03/19/2017 9:48,19/03/2017,9:48 AM
1393,32,867,101,1,cash,03/29/2017 21:58,29/03/2017,9:58 PM
1394,84,858,306,2,debit,03/20/2017 2:54,20/03/2017,2:54 AM
1395,44,810,144,1,credit_card,03/15/2017 4:33,15/03/2017,4:33 AM
1396,80,945,435,3,debit,03/10/2017 8:02,10/03/2017,8:02 AM
1397,65,853,308,2,cash,03/02/2017 19:32,02/03/2017,7:32 PM
1398,52,874,146,1,debit,03/08/2017 16:47,08/03/2017,4:47 PM
1399,86,749,130,1,debit,03/21/2017 2:41,21/03/2017,2:41 AM
1400,67,886,262,2,credit_card,03/10/2017 10:37,10/03/2017,10:37 AM
1401,30,981,153,1,cash,03/24/2017 8:29,24/03/2017,8:29 AM
1402,36,705,260,2,debit,03/16/2017 4:34,16/03/2017,4:34 AM
1403,9,790,118,1,debit,03/01/2017 21:55,01/03/2017,9:55 PM
1404,41,845,236,2,debit,03/07/2017 2:05,07/03/2017,2:05 AM
1405,93,998,114,1,credit_card,03/17/2017 16:52,17/03/2017,4:52 PM
1406,70,844,346,2,credit_card,03/11/2017 8:39,11/03/2017,8:39 AM
1407,17,985,704,4,credit_card,03/05/2017 16:07,05/03/2017,4:07 PM
1408,7,915,112,1,credit_card,03/16/2017 23:00,16/03/2017,11:00 PM
1409,16,807,156,1,cash,03/07/2017 4:04,07/03/2017,4:04 AM
1410,100,972,444,4,credit_card,03/21/2017 13:33,21/03/2017,1:33 PM
1411,97,832,162,1,debit,03/13/2017 4:40,13/03/2017,4:40 AM
1412,50,905,386,2,cash,03/14/2017 0:45,14/03/2017,12:45 AM
1413,93,818,114,1,cash,03/10/2017 10:30,10/03/2017,10:30 AM
1414,9,967,118,1,cash,03/06/2017 20:46,06/03/2017,8:46 PM
1415,60,923,177,1,credit_card,03/11/2017 3:40,11/03/2017,3:40 AM
1416,80,911,290,2,debit,03/09/2017 2:49,09/03/2017,2:49 AM
1417,4,718,384,3,credit_card,03/21/2017 8:11,21/03/2017,8:11 AM
1418,89,874,588,3,cash,03/04/2017 11:07,04/03/2017,11:07 AM
1419,24,971,420,3,credit_card,03/12/2017 21:57,12/03/2017,9:57 PM
1420,78,912,25725,1,cash,03/30/2017 12:23,30/03/2017,12:23 PM
1421,5,894,284,2,cash,03/26/2017 9:38,26/03/2017,9:38 AM
1422,77,975,312,2,debit,03/13/2017 16:38,13/03/2017,4:38 PM
1423,30,965,306,2,debit,03/12/2017 1:53,12/03/2017,1:53 AM
1424,41,793,118,1,cash,03/08/2017 2:13,08/03/2017,2:13 AM
1425,61,744,316,2,cash,03/15/2017 10:49,15/03/2017,10:49 AM
1426,98,740,133,1,cash,03/16/2017 22:21,16/03/2017,10:21 PM
1427,53,942,336,3,credit_card,03/11/2017 22:00,11/03/2017,10:00 PM
1428,58,965,552,4,credit_card,03/18/2017 9:57,18/03/2017,9:57 AM
1429,15,784,459,3,credit_card,03/28/2017 20:31,28/03/2017,8:31 PM
1430,30,812,459,3,credit_card,03/29/2017 3:23,29/03/2017,3:23 AM
1431,7,830,112,1,debit,03/25/2017 16:08,25/03/2017,4:08 PM
1432,19,882,326,2,credit_card,03/28/2017 3:45,28/03/2017,3:45 AM
1433,81,879,354,2,cash,03/02/2017 9:22,02/03/2017,9:22 AM
1434,15,966,306,2,credit_card,03/27/2017 20:46,27/03/2017,8:46 PM
1435,23,861,312,2,cash,03/27/2017 23:03,27/03/2017,11:03 PM
1436,96,743,459,3,cash,03/23/2017 2:21,23/03/2017,2:21 AM
1437,42,607,704000,2000,credit_card,03/11/2017 4:00,11/03/2017,4:00 AM
1438,5,872,284,2,debit,03/09/2017 8:30,09/03/2017,8:30 AM
1439,50,728,386,2,credit_card,03/09/2017 8:16,09/03/2017,8:16 AM
1440,37,736,426,3,credit_card,03/30/2017 19:53,30/03/2017,7:53 PM
1441,69,768,262,2,cash,03/19/2017 2:56,19/03/2017,2:56 AM
1442,39,723,134,1,debit,03/01/2017 0:26,01/03/2017,12:26 AM
1443,47,822,290,2,debit,03/30/2017 15:08,30/03/2017,3:08 PM
1444,51,780,561,3,cash,03/12/2017 23:18,12/03/2017,11:18 PM
1445,23,916,156,1,credit_card,03/08/2017 16:03,08/03/2017,4:03 PM
1446,3,871,148,1,debit,03/03/2017 6:00,03/03/2017,6:00 AM
1447,48,806,351,3,debit,03/23/2017 19:16,23/03/2017,7:16 PM
1448,20,728,127,1,credit_card,03/29/2017 12:17,29/03/2017,12:17 PM
1449,27,913,338,2,credit_card,03/27/2017 21:41,27/03/2017,9:41 PM
1450,40,905,322,2,debit,03/16/2017 14:12,16/03/2017,2:12 PM
1451,66,894,161,1,cash,03/10/2017 10:44,10/03/2017,10:44 AM
1452,57,756,294,2,credit_card,03/10/2017 2:19,10/03/2017,2:19 AM
1453,78,812,25725,1,credit_card,03/17/2017 18:09,17/03/2017,6:09 PM
1454,6,967,561,3,credit_card,03/03/2017 9:20,03/03/2017,9:20 AM
1455,2,978,94,1,credit_card,03/07/2017 23:04,07/03/2017,11:04 PM
1456,62,821,640,4,credit_card,03/11/2017 5:54,11/03/2017,5:54 AM
1457,20,935,254,2,cash,03/09/2017 8:26,09/03/2017,8:26 AM
1458,79,890,181,1,credit_card,03/07/2017 15:01,07/03/2017,3:01 PM
1459,94,779,134,1,debit,03/09/2017 19:36,09/03/2017,7:36 PM
1460,23,761,468,3,debit,03/10/2017 3:31,10/03/2017,3:31 AM
1461,70,954,173,1,cash,03/28/2017 0:22,28/03/2017,12:22 AM
1462,27,876,169,1,credit_card,03/16/2017 21:38,16/03/2017,9:38 PM
1463,7,791,224,2,debit,03/14/2017 16:06,14/03/2017,4:06 PM
1464,19,747,489,3,cash,03/26/2017 14:07,26/03/2017,2:07 PM
1465,4,766,128,1,debit,03/22/2017 23:36,22/03/2017,11:36 PM
1466,8,971,264,2,debit,03/19/2017 1:06,19/03/2017,1:06 AM
1467,65,710,616,4,credit_card,03/13/2017 7:39,13/03/2017,7:39 AM
1468,7,745,112,1,cash,03/14/2017 2:32,14/03/2017,2:32 AM
1469,83,964,258,2,debit,03/05/2017 18:37,05/03/2017,6:37 PM
1470,15,729,153,1,cash,03/26/2017 14:30,26/03/2017,2:30 PM
1471,90,793,356,2,debit,03/07/2017 2:05,07/03/2017,2:05 AM
1472,42,907,1408,4,debit,03/12/2017 23:00,12/03/2017,11:00 PM
1473,69,922,131,1,debit,03/24/2017 20:49,24/03/2017,8:49 PM
1474,67,773,131,1,debit,03/04/2017 11:47,04/03/2017,11:47 AM
1475,21,815,142,1,cash,03/30/2017 23:26,30/03/2017,11:26 PM
1476,43,842,181,1,cash,03/17/2017 23:03,17/03/2017,11:03 PM
1477,41,894,354,3,credit_card,03/28/2017 12:51,28/03/2017,12:51 PM
1478,34,870,122,1,credit_card,03/30/2017 8:21,30/03/2017,8:21 AM
1479,16,774,156,1,debit,03/22/2017 20:09,22/03/2017,8:09 PM
1480,13,938,480,3,debit,03/01/2017 7:40,01/03/2017,7:40 AM
1481,66,853,161,1,cash,03/10/2017 17:49,10/03/2017,5:49 PM
1482,100,824,222,2,debit,03/12/2017 20:04,12/03/2017,8:04 PM
1483,87,885,447,3,debit,03/27/2017 5:41,27/03/2017,5:41 AM
1484,46,824,332,2,credit_card,03/26/2017 17:43,26/03/2017,5:43 PM
1485,96,702,765,5,credit_card,03/03/2017 20:53,03/03/2017,8:53 PM
1486,45,799,142,1,credit_card,03/22/2017 13:04,22/03/2017,1:04 PM
1487,11,741,184,1,credit_card,03/11/2017 3:04,11/03/2017,3:04 AM
1488,13,739,160,1,credit_card,03/08/2017 12:10,08/03/2017,12:10 PM
1489,73,898,330,2,credit_card,03/12/2017 2:20,12/03/2017,2:20 AM
1490,84,734,153,1,credit_card,03/30/2017 11:34,30/03/2017,11:34 AM
1491,43,995,181,1,cash,03/08/2017 17:17,08/03/2017,5:17 PM
1492,17,734,176,1,cash,03/28/2017 15:24,28/03/2017,3:24 PM
1493,48,894,117,1,credit_card,03/02/2017 3:24,02/03/2017,3:24 AM
1494,18,796,312,2,cash,03/18/2017 2:41,18/03/2017,2:41 AM
1495,7,745,560,5,credit_card,03/18/2017 1:08,18/03/2017,1:08 AM
1496,83,872,258,2,debit,03/28/2017 22:27,28/03/2017,10:27 PM
1497,81,810,531,3,cash,03/23/2017 15:11,23/03/2017,3:11 PM
1498,50,752,386,2,credit_card,03/25/2017 22:29,25/03/2017,10:29 PM
1499,30,784,459,3,debit,03/17/2017 10:27,17/03/2017,10:27 AM
1500,79,781,181,1,debit,03/01/2017 6:38,01/03/2017,6:38 AM
1501,81,824,708,4,cash,03/06/2017 2:04,06/03/2017,2:04 AM
1502,64,988,133,1,credit_card,03/24/2017 20:09,24/03/2017,8:09 PM
1503,35,778,656,4,cash,03/12/2017 12:52,12/03/2017,12:52 PM
1504,11,904,736,4,debit,03/06/2017 23:08,06/03/2017,11:08 PM
1505,40,948,161,1,credit_card,03/07/2017 13:07,07/03/2017,1:07 PM
1506,28,872,328,2,credit_card,03/12/2017 10:18,12/03/2017,10:18 AM
1507,6,996,374,2,debit,03/17/2017 0:53,17/03/2017,12:53 AM
1508,54,874,399,3,credit_card,03/16/2017 4:27,16/03/2017,4:27 AM
1509,53,748,224,2,debit,03/13/2017 6:25,13/03/2017,6:25 AM
1510,12,720,402,2,credit_card,03/24/2017 2:24,24/03/2017,2:24 AM
1511,41,930,354,3,credit_card,03/02/2017 9:10,02/03/2017,9:10 AM
1512,93,969,342,3,credit_card,03/10/2017 1:04,10/03/2017,1:04 AM
1513,42,946,352,1,debit,03/24/2017 13:35,24/03/2017,1:35 PM
1514,26,918,176,1,cash,03/17/2017 16:13,17/03/2017,4:13 PM
1515,31,718,258,2,credit_card,03/13/2017 6:14,13/03/2017,6:14 AM
1516,37,946,568,4,credit_card,03/27/2017 10:57,27/03/2017,10:57 AM
1517,51,761,187,1,debit,03/27/2017 15:01,27/03/2017,3:01 PM
1518,74,931,459,3,debit,03/18/2017 13:11,18/03/2017,1:11 PM
1519,47,710,145,1,cash,03/15/2017 1:41,15/03/2017,1:41 AM
1520,10,906,148,1,debit,03/11/2017 5:05,11/03/2017,5:05 AM
1521,42,756,704,2,debit,03/22/2017 13:10,22/03/2017,1:10 PM
1522,83,847,129,1,debit,03/23/2017 9:15,23/03/2017,9:15 AM
1523,91,761,320,2,debit,03/27/2017 12:22,27/03/2017,12:22 PM
1524,96,892,306,2,cash,03/08/2017 4:41,08/03/2017,4:41 AM
1525,17,785,528,3,credit_card,03/06/2017 15:31,06/03/2017,3:31 PM
1526,16,943,312,2,debit,03/23/2017 22:01,23/03/2017,10:01 PM
1527,53,770,224,2,credit_card,03/12/2017 0:37,12/03/2017,12:37 AM
1528,47,847,145,1,debit,03/21/2017 3:04,21/03/2017,3:04 AM
1529,65,747,616,4,debit,03/10/2017 10:22,10/03/2017,10:22 AM
1530,78,810,51450,2,cash,03/29/2017 7:12,29/03/2017,7:12 AM
1531,34,792,244,2,cash,03/03/2017 16:02,03/03/2017,4:02 PM
1532,82,909,177,1,debit,03/25/2017 20:38,25/03/2017,8:38 PM
1533,13,778,480,3,cash,03/10/2017 14:05,10/03/2017,2:05 PM
1534,15,955,612,4,debit,03/15/2017 4:27,15/03/2017,4:27 AM
1535,21,777,284,2,cash,03/09/2017 3:51,09/03/2017,3:51 AM
1536,33,881,173,1,credit_card,03/24/2017 8:45,24/03/2017,8:45 AM
1537,50,947,193,1,debit,03/04/2017 0:25,04/03/2017,12:25 AM
1538,43,750,543,3,credit_card,03/11/2017 13:20,11/03/2017,1:20 PM
1539,41,743,236,2,credit_card,03/14/2017 12:24,14/03/2017,12:24 PM
1540,45,897,142,1,credit_card,03/09/2017 7:20,09/03/2017,7:20 AM
1541,79,987,362,2,cash,03/25/2017 17:12,25/03/2017,5:12 PM
1542,6,991,187,1,debit,03/17/2017 18:13,17/03/2017,6:13 PM
1543,35,940,328,2,credit_card,03/14/2017 5:47,14/03/2017,5:47 AM
1544,35,966,492,3,credit_card,03/25/2017 11:24,25/03/2017,11:24 AM
1545,34,794,122,1,credit_card,03/24/2017 11:41,24/03/2017,11:41 AM
1546,19,982,489,3,debit,03/20/2017 0:25,20/03/2017,12:25 AM
1547,1,747,158,1,debit,03/01/2017 1:08,01/03/2017,1:08 AM
1548,38,820,380,2,cash,03/26/2017 23:01,26/03/2017,11:01 PM
1549,56,873,117,1,cash,03/16/2017 12:36,16/03/2017,12:36 PM
1550,13,889,160,1,credit_card,03/12/2017 17:24,12/03/2017,5:24 PM
1551,63,759,408,3,cash,03/21/2017 9:55,21/03/2017,9:55 AM
1552,64,763,399,3,cash,03/03/2017 6:42,03/03/2017,6:42 AM
1553,99,751,195,1,cash,03/21/2017 6:28,21/03/2017,6:28 AM
1554,18,735,312,2,cash,03/06/2017 19:58,06/03/2017,7:58 PM
1555,29,708,489,3,cash,03/18/2017 23:38,18/03/2017,11:38 PM
1556,82,781,531,3,debit,03/23/2017 10:14,23/03/2017,10:14 AM
1557,70,890,692,4,debit,03/07/2017 11:12,07/03/2017,11:12 AM
1558,84,893,153,1,credit_card,03/04/2017 7:08,04/03/2017,7:08 AM
1559,34,974,244,2,credit_card,03/29/2017 3:58,29/03/2017,3:58 AM
1560,30,781,153,1,credit_card,03/05/2017 20:23,05/03/2017,8:23 PM
1561,7,773,448,4,credit_card,03/18/2017 15:12,18/03/2017,3:12 PM
1562,77,980,156,1,debit,03/10/2017 23:12,10/03/2017,11:12 PM
1563,42,607,704000,2000,credit_card,03/19/2017 4:00,19/03/2017,4:00 AM
1564,91,934,960,6,debit,03/23/2017 8:25,23/03/2017,8:25 AM
1565,4,836,128,1,credit_card,03/08/2017 8:15,08/03/2017,8:15 AM
1566,6,871,374,2,credit_card,03/09/2017 8:19,09/03/2017,8:19 AM
1567,100,722,222,2,cash,03/30/2017 17:49,30/03/2017,5:49 PM
1568,12,753,402,2,cash,03/28/2017 14:51,28/03/2017,2:51 PM
1569,91,866,320,2,credit_card,03/08/2017 3:18,08/03/2017,3:18 AM
1570,96,755,306,2,cash,03/11/2017 1:00,11/03/2017,1:00 AM
1571,33,972,519,3,debit,03/11/2017 3:07,11/03/2017,3:07 AM
1572,47,913,435,3,cash,03/23/2017 9:14,23/03/2017,9:14 AM
1573,27,800,169,1,credit_card,03/05/2017 1:09,05/03/2017,1:09 AM
1574,13,787,320,2,debit,03/13/2017 7:10,13/03/2017,7:10 AM
1575,29,976,326,2,credit_card,03/16/2017 6:23,16/03/2017,6:23 AM
1576,47,878,290,2,cash,03/07/2017 22:06,07/03/2017,10:06 PM
1577,73,923,330,2,credit_card,03/28/2017 13:44,28/03/2017,1:44 PM
1578,17,718,704,4,debit,03/09/2017 21:36,09/03/2017,9:36 PM
1579,70,847,173,1,credit_card,03/03/2017 17:52,03/03/2017,5:52 PM
1580,40,727,161,1,credit_card,03/26/2017 7:49,26/03/2017,7:49 AM
1581,71,968,164,1,debit,03/08/2017 1:15,08/03/2017,1:15 AM
1582,47,921,290,2,credit_card,03/04/2017 15:59,04/03/2017,3:59 PM
1583,23,814,312,2,credit_card,03/21/2017 9:12,21/03/2017,9:12 AM
1584,47,933,145,1,cash,03/22/2017 17:31,22/03/2017,5:31 PM
1585,14,759,116,1,debit,03/21/2017 0:32,21/03/2017,12:32 AM
1586,33,863,173,1,cash,03/01/2017 18:34,01/03/2017,6:34 PM
1587,91,968,320,2,credit_card,03/29/2017 16:39,29/03/2017,4:39 PM
1588,13,833,480,3,debit,03/17/2017 4:53,17/03/2017,4:53 AM
1589,69,895,262,2,cash,03/08/2017 18:48,08/03/2017,6:48 PM
1590,2,758,94,1,credit_card,03/22/2017 1:52,22/03/2017,1:52 AM
1591,17,954,176,1,cash,03/04/2017 17:26,04/03/2017,5:26 PM
1592,99,978,195,1,debit,03/10/2017 2:02,10/03/2017,2:02 AM
1593,56,755,351,3,debit,03/13/2017 16:06,13/03/2017,4:06 PM
1594,27,948,338,2,cash,03/20/2017 11:22,20/03/2017,11:22 AM
1595,10,749,592,4,credit_card,03/29/2017 13:24,29/03/2017,1:24 PM
1596,87,739,149,1,debit,03/16/2017 16:19,16/03/2017,4:19 PM
1597,67,793,131,1,credit_card,03/30/2017 10:10,30/03/2017,10:10 AM
1598,1,719,158,1,cash,03/15/2017 23:14,15/03/2017,11:14 PM
1599,53,889,112,1,credit_card,03/14/2017 19:55,14/03/2017,7:55 PM
